,x,y,dataset,driver
667472005,7.5445867,2.715925,MET,Sst-IRES-Cre
745730865,6.640602,0.9711768,MET,Other
759908509,5.617583,1.0704519,MET,Sst-IRES-Cre
740441211,7.9225736,1.9332833,MET,Other
724634038,5.767497,1.8061467,MET,Other
760838675,7.9456444,1.1275219,MET,Sst-IRES-Cre
761000395,7.0983424,0.81676364,MET,Sst-IRES-Cre
705649721,6.4929895,2.0386739,MET,Sst-IRES-Cre
725903029,8.592511,1.4928756,MET,Sst-IRES-Cre
746265346,6.8916235,3.2567935,MET,Other
657676265,5.52984,0.99016815,MET,Sst-IRES-Cre
669817511,9.45333,8.340532,MET,Pvalb-IRES-Cre
697516491,9.133961,6.579218,MET,Other
697999392,10.293381,5.2613106,MET,Other
966745069,8.809525,6.1646557,MET,Other
639850374,10.43349,7.821081,MET,Other
647103067,9.074632,6.294278,MET,Pvalb-IRES-Cre
657862091,10.493079,5.830426,MET,Other
670342627,9.722603,8.260354,MET,Pvalb-IRES-Cre
683607340,9.767953,6.2584023,MET,Other
691750677,10.991081,7.8278155,MET,Other
695462529,9.92224,6.2655773,MET,Other
718255020,9.859387,8.079122,MET,Sst-IRES-Cre
720752467,9.556105,7.6612625,MET,Other
745063641,9.759872,7.489773,MET,Pvalb-IRES-Cre
638356222,10.634222,6.235198,MET,Pvalb-IRES-Cre
671544471,9.532291,7.3733854,MET,Pvalb-IRES-Cre
673753671,9.379874,7.895622,MET,Other
683446765,9.628507,7.688888,MET,Other
692777508,9.624112,8.4351845,MET,Pvalb-IRES-Cre
697806661,9.301785,6.033977,MET,Pvalb-IRES-Cre
718246985,9.751377,7.108507,MET,Pvalb-IRES-Cre
722885306,8.695843,5.8373866,MET,Pvalb-IRES-Cre
756672253,9.3511915,6.587238,MET,Pvalb-IRES-Cre
756692726,9.069654,5.964525,MET,Pvalb-IRES-Cre
820897104,9.463265,8.126239,MET,Pvalb-IRES-Cre
837088348,9.178537,8.018511,MET,Pvalb-IRES-Cre
978213102,10.619756,7.5683546,MET,Other
652289631,9.735948,8.421619,MET,Other
698035989,10.417631,8.213614,MET,Pvalb-IRES-Cre
708506205,8.484677,7.8088527,MET,Other
718654972,10.683879,6.444846,MET,Pvalb-IRES-Cre
731397860,10.534348,5.136211,MET,Pvalb-IRES-Cre
657346185,5.1655965,3.3927991,MET,Other
698725237,10.703768,5.1005754,MET,Other
718609022,10.609888,6.1746945,MET,Pvalb-IRES-Cre
718877932,8.881968,6.482364,MET,Pvalb-IRES-Cre
755478309,10.36907,8.077464,MET,Pvalb-IRES-Cre
767343510,10.098892,5.319199,MET,Other
806821885,9.141258,5.773897,MET,Pvalb-IRES-Cre
823281815,10.477006,5.093423,MET,Pvalb-IRES-Cre
823960949,6.9309487,4.263407,MET,Pvalb-IRES-Cre
829274220,10.214181,5.449122,MET,Other
892400880,8.901407,5.396634,MET,Pvalb-IRES-Cre
926466692,8.551573,6.3944864,MET,Other
990299477,9.645792,7.952904,MET,Other
642265873,9.164778,6.0795174,MET,Other
645436635,9.850115,6.0194993,MET,Other
649249243,10.663133,7.8900423,MET,Pvalb-IRES-Cre
652306478,10.484813,5.047251,MET,Other
676890033,9.539713,8.40545,MET,Other
683859949,10.509703,5.08512,MET,Pvalb-IRES-Cre
685682618,10.56364,7.791646,MET,Sst-IRES-Cre
697804311,10.78289,7.512863,MET,Pvalb-IRES-Cre
701140434,10.580475,7.6261034,MET,Other
705858348,9.41429,8.131213,MET,Other
724814013,10.154623,8.003272,MET,Other
760018980,9.954669,7.579261,MET,Sst-IRES-Cre
764506571,8.80118,6.611368,MET,Other
745089035,10.40341,5.509135,MET,Pvalb-IRES-Cre
760033470,10.187375,5.419702,MET,Sst-IRES-Cre
809041765,10.653353,5.484027,MET,Pvalb-IRES-Cre
813017346,10.392512,7.6947727,MET,Other
817981788,8.916104,8.357581,MET,Pvalb-IRES-Cre
817996215,10.342593,5.033955,MET,Pvalb-IRES-Cre
825311020,10.609013,6.570116,MET,Pvalb-IRES-Cre
837565978,8.768447,6.447508,MET,Pvalb-IRES-Cre
844989066,10.297434,5.5571465,MET,Pvalb-IRES-Cre
845642773,8.877523,6.337102,MET,Pvalb-IRES-Cre
903999092,10.675784,5.5410094,MET,Other
904956425,9.500966,8.289856,MET,Other
761839210,9.679817,5.487848,MET,Pvalb-IRES-Cre
763883561,9.846296,5.4436383,MET,Other
765793664,8.591356,6.2520905,MET,Pvalb-IRES-Cre
818764264,9.13957,6.100653,MET,Pvalb-IRES-Cre
842908502,9.205118,6.0792985,MET,Pvalb-IRES-Cre
845484173,9.256206,6.3786817,MET,Vip-IRES-Cre
845511567,9.074927,7.461772,MET,Vip-IRES-Cre
886993450,9.833818,7.10991,MET,Pvalb-IRES-Cre
754804871,7.327733,4.3298025,MET,Sst-IRES-Cre
817053274,10.372041,5.4661455,MET,Sst-IRES-Cre
649387088,10.521907,6.1037993,MET,Pvalb-IRES-Cre
674168361,9.169668,8.352271,MET,Pvalb-IRES-Cre
717784643,9.458091,6.0521255,MET,Other
673103568,10.706282,5.526263,MET,Other
764784343,9.44726,6.174938,MET,Pvalb-IRES-Cre
829268810,9.181666,8.30088,MET,Other
724810970,10.483525,7.93069,MET,Other
795801013,8.357376,5.7376795,MET,Sst-IRES-Cre
733333331,10.615845,5.5129795,MET,Pvalb-IRES-Cre
823318711,10.434818,5.547137,MET,Pvalb-IRES-Cre
820157886,7.455532,3.8767827,MET,Pvalb-IRES-Cre
745073394,9.341922,6.3584366,MET,Pvalb-IRES-Cre
875373471,8.716219,7.7897625,MET,Other
817069639,8.574847,6.204405,MET,Sst-IRES-Cre
742802926,1.963212,2.7726684,MET,Other
638366507,1.844672,1.67342,MET,Other
716756437,0.87919635,1.5196642,MET,Vip-IRES-Cre
700470340,1.239469,1.6307048,MET,Vip-IRES-Cre
759959997,1.2196066,1.2589313,MET,Vip-IRES-Cre
887200786,2.3454874,1.5511947,MET,Other
645061418,1.7025234,2.1776857,MET,Other
906724091,1.6148684,2.3510678,MET,Vip-IRES-Cre
833851224,1.5428946,0.8167475,MET,Other
796950055,2.0120745,2.4888651,MET,Other
639018115,1.6450753,1.7376218,MET,Vip-IRES-Cre
645063692,1.5089803,0.9219756,MET,Other
730789905,1.8678963,0.99691796,MET,Vip-IRES-Cre
668449653,1.2850933,0.7120844,MET,Vip-IRES-Cre
803577676,1.367582,1.3254073,MET,Other
700413556,1.3096635,1.3877985,MET,Vip-IRES-Cre
755437197,1.1547027,1.386633,MET,Other
759462479,1.683511,2.912265,MET,Vip-IRES-Cre
744245795,1.747618,1.329693,MET,Other
648091351,1.8642615,1.0551898,MET,Vip-IRES-Cre
780026116,0.6344694,2.545022,MET,Vip-IRES-Cre
742963505,1.3797318,2.1121652,MET,Other
766774399,1.2445755,1.8280513,MET,Other
723967761,1.3339267,2.0472362,MET,Vip-IRES-Cre
648010025,1.5599805,1.8658154,MET,Vip-IRES-Cre
744865781,1.5494436,1.8633537,MET,Other
833902364,0.9635113,1.5483787,MET,Other
682145219,1.3299363,1.1996036,MET,Vip-IRES-Cre
704759679,10.394832,4.9427056,MET,Other
715063865,2.2500708,2.8309255,MET,Other
805674211,1.5087698,1.5627928,MET,Vip-IRES-Cre
800226550,1.7671955,0.9808319,MET,Other
828817220,1.7660623,1.968927,MET,Other
708330075,6.9047027,1.3475684,MET,Other
638225388,-0.8597368,6.671147,MET,Other
652938130,-0.4710956,6.1055284,MET,Other
645016032,-0.41126466,5.613913,MET,Other
644933511,0.050374355,5.3927903,MET,Other
746160014,-0.36028743,5.4736347,MET,Other
708495657,-0.61271423,5.617346,MET,Other
650484677,-0.2684553,5.834648,MET,Other
799837018,3.7686918,0.98116964,MET,Other
854418891,3.8011234,0.7965728,MET,Other
855221359,0.8516501,2.6135745,MET,Other
744300204,3.770944,1.0401863,MET,Other
671822971,4.1247487,1.1029013,MET,Other
755367415,3.6537054,1.32506,MET,Other
796919010,3.6192276,0.84983176,MET,Other
828707565,3.7008889,1.2219124,MET,Other
859075920,5.418258,3.1187077,MET,Other
859636693,4.045887,1.637371,MET,Other
993300390,3.7889109,0.900814,MET,Other
760988294,5.823893,0.853807,MET,Other
861732864,3.6167693,1.3962065,MET,Other
861769605,3.8538723,1.7801386,MET,Other
855357345,4.4270763,1.2146659,MET,Other
942932431,4.527079,2.1101437,MET,Other
992252579,3.7518032,0.80600244,MET,Other
739680146,1.5951505,2.8649302,MET,Vip-IRES-Cre
856045597,3.5745592,1.0475129,MET,Other
941981857,1.6544595,3.6540985,MET,Other
992257476,3.9706628,0.86956745,MET,Other
861773866,4.922496,3.4205017,MET,Other
922877472,3.722414,1.3426344,MET,Other
861740319,3.9275723,1.7324309,MET,Other
676732261,1.2215623,0.5630503,MET,Vip-IRES-Cre
716477575,0.6284337,1.3620232,MET,Vip-IRES-Cre
694898822,1.0078894,1.7749547,MET,Vip-IRES-Cre
761397389,1.0848207,1.3448687,MET,Vip-IRES-Cre
755385868,1.2478242,1.7341985,MET,Other
656977690,1.2384183,1.6210715,MET,Vip-IRES-Cre
703274727,10.2263975,5.252319,MET,Sst-IRES-Cre
760988201,7.1871595,4.3298078,MET,Sst-IRES-Cre
872211286,9.97227,8.203789,MET,Other
694335699,9.643492,8.307989,MET,Other
770238038,10.069985,8.329283,MET,Sst-IRES-Cre
694478454,11.137777,7.815494,MET,Other
741270123,0.86242133,2.369996,MET,Other
716560189,2.5050337,1.1343622,MET,Other
800276204,1.3788608,2.947393,MET,Other
676768413,3.996828,1.0224091,MET,Vip-IRES-Cre
888088377,-1.2734852,5.6017866,MET,Other
644917900,-0.6843699,5.3064785,MET,Other
854425428,-0.07739948,4.949447,MET,Other
652811224,-0.20730972,5.298155,MET,Other
700278065,0.0153328935,5.1126833,MET,Other
651167896,0.7702802,4.152776,MET,Other
766131866,1.2987396,4.370585,MET,Other
764365826,-0.56519634,5.3135614,MET,Other
845602469,-0.17575975,5.3797846,MET,Other
709461711,0.8802797,4.3311224,MET,Other
667496244,-1.1532716,6.764172,MET,Other
839814204,-0.17535098,5.004203,MET,Other
705855283,2.217487,3.1662958,MET,Other
759523021,1.2624438,1.7500701,MET,Other
653025875,3.217942,1.1512359,MET,Other
714977195,2.5495992,1.6763145,MET,Vip-IRES-Cre
657615340,3.0978143,1.8280504,MET,Vip-IRES-Cre
661267198,0.38117528,2.6473172,MET,Vip-IRES-Cre
676826415,0.9279017,1.8781804,MET,Vip-IRES-Cre
680863396,0.45586714,2.3068051,MET,Other
760864077,0.3020201,2.3635533,MET,Other
761304075,0.32380006,2.5237134,MET,Vip-IRES-Cre
761325810,0.49012095,1.7097527,MET,Vip-IRES-Cre
761758704,3.2148478,1.9376622,MET,Vip-IRES-Cre
780001568,1.1625934,1.2093627,MET,Vip-IRES-Cre
812919277,0.7219467,1.2011019,MET,Vip-IRES-Cre
637365495,1.8591784,3.2674255,MET,Vip-IRES-Cre
638176297,1.1684128,0.7888985,MET,Vip-IRES-Cre
642821317,0.5580413,2.4312882,MET,Vip-IRES-Cre
648030172,1.1093487,1.684491,MET,Vip-IRES-Cre
648311806,1.3068005,0.6485811,MET,Vip-IRES-Cre
714945585,0.5155848,2.4860685,MET,Vip-IRES-Cre
715156169,1.3666215,0.77279395,MET,Vip-IRES-Cre
716107666,0.5257151,1.9381045,MET,Vip-IRES-Cre
738900477,3.296779,1.7309929,MET,Vip-IRES-Cre
653863515,1.1252518,0.5043371,MET,Vip-IRES-Cre
639004612,0.6721074,1.472587,MET,Vip-IRES-Cre
648004256,3.2615683,1.7940179,MET,Vip-IRES-Cre
648139266,1.319558,1.3997904,MET,Vip-IRES-Cre
648232114,0.5907411,1.9782803,MET,Vip-IRES-Cre
678411851,0.98088974,0.8419537,MET,Vip-IRES-Cre
680107129,1.2876406,2.1325622,MET,Vip-IRES-Cre
692266992,0.6883216,2.2005153,MET,Vip-IRES-Cre
692310875,0.7551046,1.4332404,MET,Vip-IRES-Cre
693220300,0.80221105,1.5606964,MET,Vip-IRES-Cre
715159651,1.142748,1.5733932,MET,Vip-IRES-Cre
716473635,0.99692374,1.6908945,MET,Vip-IRES-Cre
736330755,0.8892058,2.0933702,MET,Vip-IRES-Cre
736811637,0.6737142,2.2136924,MET,Vip-IRES-Cre
738040602,0.97070926,2.0818214,MET,Vip-IRES-Cre
742802894,1.2327007,1.7791625,MET,Other
743435693,1.7559531,1.5183741,MET,Other
668464797,0.64286166,3.6250298,MET,Vip-IRES-Cre
642494910,1.7677623,2.3435504,MET,Other
654337478,1.6737987,2.3577592,MET,Other
680560932,0.5785672,2.5500286,MET,Vip-IRES-Cre
678557792,1.1673911,1.6234335,MET,Vip-IRES-Cre
704280075,1.8479713,3.0497952,MET,Other
758262960,0.36436173,2.4752219,MET,Vip-IRES-Cre
807563351,0.6740347,1.1499406,MET,Vip-IRES-Cre
812951117,1.0368115,1.4218106,MET,Vip-IRES-Cre
844061243,3.147351,2.0081086,MET,Vip-IRES-Cre
692783767,0.89230645,2.5606396,MET,Vip-IRES-Cre
716233789,0.9072847,1.4326727,MET,Vip-IRES-Cre
758269209,1.1978065,1.3015317,MET,Vip-IRES-Cre
759521920,1.868271,1.7116861,MET,Other
901445875,0.39642805,2.353725,MET,Other
759555764,4.9965777,1.0081099,MET,Vip-IRES-Cre
761418394,1.0703765,0.75435114,MET,Vip-IRES-Cre
797771399,0.5800679,1.9784696,MET,Vip-IRES-Cre
831968920,1.1513319,1.5205777,MET,Vip-IRES-Cre
679250089,1.0061989,1.8242501,MET,Vip-IRES-Cre
716527368,0.5804491,2.8408847,MET,Vip-IRES-Cre
639398242,1.966076,2.600039,MET,Vip-IRES-Cre
695352321,2.0321772,1.6587946,MET,Vip-IRES-Cre
829227158,2.3687074,2.0662613,MET,Vip-IRES-Cre
659155763,1.4416398,0.67904496,MET,Other
605060256,2.6930408,2.9527357,MET,Vip-IRES-Cre
697783972,1.6481066,2.394695,MET,Other
639824809,1.7262839,1.9461985,MET,Other
645378578,5.350439,1.0860126,MET,Other
648002271,2.349045,1.9422306,MET,Vip-IRES-Cre
665208462,2.7520728,2.4368525,MET,Other
696124071,1.4811269,2.0633683,MET,Vip-IRES-Cre
715163795,1.7838048,2.2522767,MET,Vip-IRES-Cre
733623288,1.9098153,2.2642443,MET,Other
759761401,1.7025087,1.9813544,MET,Vip-IRES-Cre
797810206,1.6203936,1.9197922,MET,Vip-IRES-Cre
807527435,0.91532594,1.4834774,MET,Vip-IRES-Cre
649668205,2.3363054,2.657793,MET,Vip-IRES-Cre
759565899,6.372089,0.79855543,MET,Vip-IRES-Cre
797753852,1.9522567,2.258258,MET,Vip-IRES-Cre
738043931,2.1528933,2.8290102,MET,Vip-IRES-Cre
762463942,1.4142579,1.5874252,MET,Vip-IRES-Cre
831988252,1.6486449,2.1232624,MET,Vip-IRES-Cre
844933030,2.2952983,1.586486,MET,Vip-IRES-Cre
710223757,4.5950346,3.2371106,MET,Vip-IRES-Cre
829192375,2.1826777,1.0571498,MET,Vip-IRES-Cre
648323841,0.81099457,1.7523721,MET,Vip-IRES-Cre
742797649,1.8901584,1.2338318,MET,Other
739770568,2.6159875,2.7451305,MET,Other
812962736,2.3104396,2.4572473,MET,Vip-IRES-Cre
982628402,2.16378,2.2090755,MET,Other
720379698,10.564293,4.9662175,MET,Other
694441917,10.680206,5.1540895,MET,Other
704769471,9.615916,7.971803,MET,Other
688145929,10.343071,6.0314207,MET,Other
688151821,8.53763,5.226656,MET,Other
689211404,9.255301,5.940005,MET,Other
689775309,9.576499,5.419339,MET,Other
711883863,9.548158,6.8891244,MET,Sst-IRES-Cre
714106437,9.503145,5.9908314,MET,Other
765881829,9.165079,5.1164613,MET,Pvalb-IRES-Cre
821882938,8.674823,5.6291003,MET,Pvalb-IRES-Cre
838538073,8.497451,6.4127183,MET,Sst-IRES-Cre
648549105,10.351738,8.333735,MET,Other
703169690,10.305429,7.5955825,MET,Sst-IRES-Cre
704745296,10.042093,7.678309,MET,Other
715072625,9.765083,7.713276,MET,Other
726996635,9.230845,5.531508,MET,Sst-IRES-Cre
728126371,9.431467,7.635592,MET,Sst-IRES-Cre
750415413,8.675806,5.511771,MET,Sst-IRES-Cre
766591503,9.728933,8.185006,MET,Sst-IRES-Cre
803595339,9.124551,6.3881845,MET,Sst-IRES-Cre
830334248,8.472717,5.6091423,MET,Other
831087383,8.916086,5.098342,MET,Other
728568706,11.127026,7.8620653,MET,Sst-IRES-Cre
809656190,10.615694,5.476348,MET,Pvalb-IRES-Cre
823998912,10.374858,5.641259,MET,Pvalb-IRES-Cre
843405366,8.722914,5.717488,MET,Pvalb-IRES-Cre
647091206,8.669317,7.7892137,MET,Pvalb-IRES-Cre
751974368,9.056631,6.3042183,MET,Sst-IRES-Cre
727146482,7.790706,2.5888681,MET,Sst-IRES-Cre
710332099,8.836994,6.2020984,MET,Other
772121919,9.960119,5.2922378,MET,Sst-IRES-Cre
650430664,8.928997,1.2983693,MET,Other
653031656,-1.2596344,6.694787,MET,Other
644919300,-0.9868263,5.9383497,MET,Other
658073734,-0.28721356,6.1980214,MET,Other
913968022,1.2083535,3.5728567,MET,Other
642402500,-0.75267863,6.25635,MET,Other
699758230,-0.07415642,5.7283077,MET,Other
844224271,-0.9469588,6.1641545,MET,Other
823810521,-1.067103,5.72756,MET,Other
896669329,-0.011006315,5.015872,MET,Other
688152462,-1.0327696,6.6776896,MET,Other
659389644,5.635362,1.7053703,MET,Sst-IRES-Cre
659598755,5.608236,0.9477589,MET,Sst-IRES-Cre
659904738,5.2785997,2.7546692,MET,Sst-IRES-Cre
659922233,8.615549,1.905131,MET,Sst-IRES-Cre
660717471,5.0691853,3.2279239,MET,Sst-IRES-Cre
669072563,5.5949497,1.04857,MET,Sst-IRES-Cre
674436459,4.896266,0.9506635,MET,Sst-IRES-Cre
679899997,8.3996935,1.9434924,MET,Sst-IRES-Cre
685632174,6.093357,0.8450328,MET,Sst-IRES-Cre
685670163,7.0491767,2.5805542,MET,Sst-IRES-Cre
700713441,7.7917438,2.093787,MET,Sst-IRES-Cre
717988688,5.0346856,3.6001532,MET,Other
718016004,8.377843,2.0776403,MET,Other
718492407,6.30321,0.86800784,MET,Sst-IRES-Cre
718747922,5.181939,4.080605,MET,Sst-IRES-Cre
718755995,7.2134404,2.897,MET,Sst-IRES-Cre
719113765,4.709021,3.6598797,MET,Sst-IRES-Cre
720375533,7.7350893,3.1002238,MET,Other
723736805,6.694274,3.911388,MET,Other
724616748,7.649194,2.0557208,MET,Other
729148452,5.564853,2.8892775,MET,Sst-IRES-Cre
728775889,3.796883,0.40921563,MET,Sst-IRES-Cre
740100200,6.5791264,1.6920874,MET,Sst-IRES-Cre
740660643,5.946587,0.33713135,MET,Sst-IRES-Cre
745584634,7.665663,-0.38701463,MET,Other
750732265,5.1281724,2.8373713,MET,Sst-IRES-Cre
751317473,5.6632724,3.2382166,MET,Sst-IRES-Cre
751974246,6.163473,3.5833578,MET,Sst-IRES-Cre
759970262,6.409973,3.4543493,MET,Sst-IRES-Cre
760329020,5.3911853,1.0383953,MET,Sst-IRES-Cre
795563325,7.1769714,1.7638384,MET,Sst-IRES-Cre
803392236,7.253619,2.8883095,MET,Sst-IRES-Cre
805603173,6.9586825,2.507736,MET,Sst-IRES-Cre
805619519,7.7450705,3.3424957,MET,Sst-IRES-Cre
807288732,4.680405,1.2042196,MET,Sst-IRES-Cre
834532283,8.395735,2.4351988,MET,Sst-IRES-Cre
843270550,5.626561,1.0015692,MET,Other
971545681,6.1706553,2.8832726,MET,Other
993276835,5.7844296,0.8534659,MET,Other
993542260,7.6821055,1.9733834,MET,Other
993548473,7.764637,1.9654382,MET,Other
601810307,8.869573,1.9379228,MET,Sst-IRES-Cre
617793330,7.750257,3.6656666,MET,Other
617847475,7.6083145,1.0236983,MET,Other
623326230,7.8497925,3.6910288,MET,Sst-IRES-Cre
623434306,7.8960333,2.5650997,MET,Sst-IRES-Cre
627876797,7.94597,2.7203546,MET,Sst-IRES-Cre
637379909,5.904609,2.7717962,MET,Other
640315859,5.4818897,2.81647,MET,Other
643822811,5.907012,0.72362965,MET,Other
647084882,6.56887,0.90293556,MET,Sst-IRES-Cre
657845523,7.516356,0.0048381435,MET,Sst-IRES-Cre
658019448,5.8173594,1.1270796,MET,Sst-IRES-Cre
658951514,5.603144,0.96523255,MET,Other
669698638,1.4782671,0.63529855,MET,Other
674495385,7.468,0.6075364,MET,Sst-IRES-Cre
676931078,7.59802,1.7631733,MET,Other
680800589,5.828718,3.5648973,MET,Other
680804713,6.9115,3.2163596,MET,Other
681863200,7.970544,1.5169213,MET,Other
683870933,8.635606,2.910787,MET,Other
688058099,7.19808,2.6437762,MET,Sst-IRES-Cre
689816363,9.367657,6.7939897,MET,Other
695452579,4.788491,3.174306,MET,Other
702062326,5.304239,3.0663872,MET,Sst-IRES-Cre
705217315,3.3767958,2.4667916,MET,Sst-IRES-Cre
705817351,8.218651,1.6425222,MET,Sst-IRES-Cre
705889505,6.123005,2.699495,MET,Sst-IRES-Cre
710889545,5.966078,2.237858,MET,Sst-IRES-Cre
710911693,5.264504,4.449549,MET,Sst-IRES-Cre
716874092,8.509418,1.1149828,MET,Other
717546699,5.4463706,0.9284091,MET,Other
718611725,5.7894273,2.3656678,MET,Sst-IRES-Cre
718648809,5.5960584,2.2628653,MET,Sst-IRES-Cre
720658177,4.9977326,0.9622013,MET,Sst-IRES-Cre
720672510,5.2270827,1.4678531,MET,Sst-IRES-Cre
723750537,6.4109745,0.72003233,MET,Other
724193531,6.8500195,1.0558953,MET,Other
724196269,6.5201125,0.41662896,MET,Other
729368968,5.9441004,2.242269,MET,Sst-IRES-Cre
740890495,8.461873,1.6383067,MET,Other
741191450,5.0256248,3.5259812,MET,Other
741766731,8.4276085,5.7179294,MET,Sst-IRES-Cre
741803504,7.2806425,1.5593061,MET,Sst-IRES-Cre
741835082,7.530486,3.4772148,MET,Sst-IRES-Cre
741940660,5.74949,4.4588833,MET,Sst-IRES-Cre
741960645,8.2602625,2.694228,MET,Sst-IRES-Cre
750748277,5.5196853,4.278475,MET,Sst-IRES-Cre
751217510,5.7555494,0.8859422,MET,Sst-IRES-Cre
751325916,5.2358065,1.0367314,MET,Sst-IRES-Cre
752067932,6.8557177,1.361697,MET,Sst-IRES-Cre
766674646,7.2027693,3.1492758,MET,Sst-IRES-Cre
795781168,8.457355,1.7380608,MET,Sst-IRES-Cre
654337337,8.3127575,1.0362961,MET,Other
602535278,6.844283,2.9122324,MET,Sst-IRES-Cre
626153003,5.1594253,4.518651,MET,Sst-IRES-Cre
627867607,5.390828,3.8560593,MET,Sst-IRES-Cre
627870060,7.780193,2.7797766,MET,Sst-IRES-Cre
639893239,7.200475,2.3813348,MET,Other
643261136,4.9680896,3.1640213,MET,Other
643702874,5.4662566,3.4785392,MET,Other
645059162,5.5735774,4.071318,MET,Other
647045788,8.068988,2.3508973,MET,Other
657830169,5.705751,1.8389835,MET,Sst-IRES-Cre
657835250,7.4455,3.9915524,MET,Sst-IRES-Cre
657982828,9.484667,8.271744,MET,Other
657984445,7.6927533,3.3119757,MET,Other
661401154,8.610879,6.5404067,MET,Other
666209423,7.8982034,2.5543976,MET,Sst-IRES-Cre
669047347,7.336356,3.7531683,MET,Sst-IRES-Cre
669088423,7.797896,3.648353,MET,Sst-IRES-Cre
669166845,4.7234564,3.7242825,MET,Sst-IRES-Cre
670698462,5.6013083,4.4809504,MET,Other
672460582,7.988848,2.7026744,MET,Other
672926123,6.7026157,0.9701477,MET,Other
674570569,7.4546146,-0.22693849,MET,Other
676789476,5.9236097,1.9384621,MET,Other
679883928,7.484123,3.8003006,MET,Sst-IRES-Cre
680983818,9.772974,8.368532,MET,Other
683899155,7.6210556,1.243519,MET,Other
688897776,7.1627765,3.2775123,MET,Sst-IRES-Cre
695927327,7.011671,2.8614292,MET,Sst-IRES-Cre
696097687,6.2178426,1.4901186,MET,Other
701072735,8.252646,3.0158257,MET,Other
703267355,6.0570807,2.6704326,MET,Sst-IRES-Cre
703286461,5.5726395,3.199552,MET,Sst-IRES-Cre
704012357,5.608826,4.202858,MET,Sst-IRES-Cre
704077752,6.2906423,4.173565,MET,Sst-IRES-Cre
704422207,8.61902,1.4886273,MET,Sst-IRES-Cre
705215172,7.3129354,2.476918,MET,Sst-IRES-Cre
706463467,7.221552,1.2151135,MET,Sst-IRES-Cre
707201871,8.006931,0.99529374,MET,Sst-IRES-Cre
707333574,7.8598413,2.8792048,MET,Sst-IRES-Cre
707408726,6.227799,2.8891382,MET,Sst-IRES-Cre
707597331,5.371129,3.5880282,MET,Other
707634050,7.428765,1.2679846,MET,Other
708545660,7.073009,1.4674087,MET,Other
709186410,7.501051,3.2581506,MET,Other
710755730,6.472814,3.8234534,MET,Sst-IRES-Cre
710867549,8.281126,5.593873,MET,Sst-IRES-Cre
710899937,5.7301207,4.3979254,MET,Sst-IRES-Cre
711838627,6.4785976,3.8094058,MET,Sst-IRES-Cre
716317136,5.3112593,2.6743116,MET,Other
718207944,7.080678,1.209512,MET,Sst-IRES-Cre
718649829,5.6080317,4.0549,MET,Sst-IRES-Cre
720328496,5.310727,0.114937246,MET,Other
720352732,8.471962,1.8775915,MET,Other
720579946,6.58428,3.2871351,MET,Sst-IRES-Cre
731683221,7.2063956,2.2600589,MET,Other
731801283,4.405584,0.7590854,MET,Other
734692158,8.701396,1.3027018,MET,Other
734691771,8.278023,2.9640245,MET,Other
735167623,5.04453,3.607397,MET,Other
736501576,8.429489,2.6617076,MET,Other
739578795,4.4749618,3.2538986,MET,Other
739757521,5.4561625,4.3442736,MET,Other
739792780,5.5369816,3.721984,MET,Other
740110050,7.1451955,3.7577817,MET,Sst-IRES-Cre
740187454,6.234508,0.5677252,MET,Sst-IRES-Cre
741187985,7.5194616,3.6348057,MET,Sst-IRES-Cre
741277279,7.8150334,1.6771204,MET,Other
745633800,5.3678904,3.7050996,MET,Other
745637564,6.266753,4.001837,MET,Other
745736817,7.8244953,2.3449857,MET,Other
746200101,7.886694,1.889757,MET,Other
746206358,8.101924,2.2643962,MET,Other
746225102,3.5833845,0.42972222,MET,Other
746257405,7.4670486,3.8284416,MET,Other
746732672,5.4240856,1.6636913,MET,Other
746754997,7.9244595,3.2922816,MET,Other
750446086,7.34539,3.529749,MET,Sst-IRES-Cre
